Timestamp (UTC),trval,tqP,tq1P,tq2P
17:53:42.853,26.14,0.12,-1.29,1.52
17:53:42.953,24.50,0.11,-1.31,1.52
17:53:43.054,23.36,0.09,-1.34,1.53
17:53:43.153,25.36,0.07,-1.38,1.53
17:53:43.251,24.50,0.10,-1.33,1.53
17:53:43.350,25.50,0.12,-1.28,1.51
17:53:43.448,26.57,0.15,-1.24,1.53
17:53:43.546,21.14,0.11,-1.34,1.56
17:53:43.644,25.43,0.12,-1.32,1.55
17:53:43.746,23.57,0.12,-1.34,1.58
17:53:43.844,21.71,0.11,-1.35,1.56
17:53:43.943,27.07,0.15,-1.30,1.59
17:53:44.042,27.29,0.09,-1.38,1.57
17:53:44.139,26.57,0.09,-1.37,1.55
17:53:44.238,27.71,0.10,-1.32,1.52
17:53:44.337,27.14,0.10,-1.35,1.55
17:53:44.438,27.57,0.10,-1.35,1.54
17:53:44.537,26.93,0.10,-1.36,1.56
17:53:44.635,21.21,0.12,-1.33,1.56
17:53:44.733,18.50,0.14,-1.29,1.58
17:53:44.832,18.79,0.13,-1.32,1.58
17:53:44.930,20.21,0.11,-1.35,1.57
17:53:45.032,23.29,0.12,-1.32,1.56
17:53:45.131,25.07,0.12,-1.32,1.55
17:53:45.229,25.57,0.10,-1.34,1.54
17:53:45.327,21.71,0.09,-1.37,1.54
17:53:45.426,25.21,0.11,-1.37,1.58
17:53:45.524,25.93,0.10,-1.35,1.55
17:53:45.623,23.07,0.11,-1.30,1.51
17:53:45.724,25.50,0.14,-1.27,1.54
17:53:45.823,27.07,0.10,-1.34,1.53
17:53:45.921,23.71,0.07,-1.42,1.56
17:53:46.020,24.21,0.06,-1.46,1.58
17:53:46.118,26.36,0.00,-1.54,1.55
17:53:46.216,23.14,-0.06,-1.64,1.51
17:53:46.314,25.57,-0.06,-1.63,1.51
17:53:46.417,26.86,-0.07,-1.67,1.53
17:53:46.515,27.21,-0.07,-1.71,1.57
17:53:46.614,25.57,-0.06,-1.66,1.54
17:53:46.712,24.29,-0.05,-1.63,1.53
17:53:46.810,25.21,-0.08,-1.69,1.52
17:53:46.909,23.64,-0.13,-1.76,1.51
17:53:47.011,26.50,-0.08,-1.68,1.52
17:53:47.109,29.64,-0.06,-1.68,1.56
17:53:47.208,26.21,-0.05,-1.64,1.54
17:53:47.305,21.36,-0.03,-1.62,1.55
